,username,avg_comment_similarity,avg_toxicity,avg_reply_speed,avg_comment_time_interval,comment_intervals
40,lonestar34,0.3482567162570153,0.05062265488474319,0 days 03:44:14,1 days 10:11:31,"[datetime.timedelta(days=3, seconds=13442), datetime.timedelta(days=4, seconds=84844), datetime.timedelta(days=1, seconds=75686), datetime.timedelta(seconds=8099), datetime.timedelta(days=1, seconds=30254), datetime.timedelta(seconds=7724), datetime.timedelta(seconds=46965), datetime.timedelta(days=1, seconds=16310), datetime.timedelta(seconds=65792), datetime.timedelta(days=1, seconds=83612), datetime.timedelta(seconds=5721), datetime.timedelta(seconds=3146), datetime.timedelta(days=1, seconds=83781), datetime.timedelta(days=1, seconds=74696)]"
41,zomboromcom,0.5598890136517432,0.023640838789287955,0 days 02:50:01,0 days 09:04:58,"[datetime.timedelta(seconds=10276), datetime.timedelta(seconds=22741), datetime.timedelta(seconds=46844), datetime.timedelta(seconds=20100), datetime.timedelta(seconds=3709), datetime.timedelta(seconds=11196), datetime.timedelta(seconds=13260), datetime.timedelta(seconds=48633), datetime.timedelta(seconds=31211), datetime.timedelta(days=2, seconds=43470), datetime.timedelta(seconds=304), datetime.timedelta(seconds=5693), datetime.timedelta(seconds=4562), datetime.timedelta(seconds=22969)]"
42,Aelarr,0.6566589793021542,0.16603340580283354,0 days 02:52:16,2 days 00:59:33,"[datetime.timedelta(days=9, seconds=22102), datetime.timedelta(days=1, seconds=53576), datetime.timedelta(days=3, seconds=81346), datetime.timedelta(days=1, seconds=61280), datetime.timedelta(days=1, seconds=1515), datetime.timedelta(days=4, seconds=31846), datetime.timedelta(seconds=5481), datetime.timedelta(seconds=44034), datetime.timedelta(days=1, seconds=31337), datetime.timedelta(days=2, seconds=74706), datetime.timedelta(seconds=2959), datetime.timedelta(seconds=563), datetime.timedelta(seconds=857), datetime.timedelta(days=1, seconds=70425)]"
43,Dizzy_Blacksmith_165,0.4555008497129304,0.009300100935312609,0 days 23:06:37,17 days 01:29:49,"[datetime.timedelta(days=69, seconds=75130), datetime.timedelta(seconds=29), datetime.timedelta(days=8, seconds=80965), datetime.timedelta(days=16, seconds=40215), datetime.timedelta(days=129, seconds=2395), datetime.timedelta(seconds=259), datetime.timedelta(seconds=437), datetime.timedelta(seconds=252), datetime.timedelta(seconds=136), datetime.timedelta(seconds=4873), datetime.timedelta(days=2, seconds=49465), datetime.timedelta(days=9, seconds=45352), datetime.timedelta(days=1, seconds=55216), datetime.timedelta(seconds=66316)]"
44,mind_on_crypto,0.7018611144081095,0.013049177165764073,0 days 04:11:36,0 days 07:59:16,"[datetime.timedelta(seconds=795), datetime.timedelta(seconds=73347), datetime.timedelta(seconds=2751), datetime.timedelta(seconds=18877), datetime.timedelta(seconds=61166), datetime.timedelta(seconds=276), datetime.timedelta(seconds=5093), datetime.timedelta(seconds=2958), datetime.timedelta(seconds=7456), datetime.timedelta(seconds=290), datetime.timedelta(seconds=69137), datetime.timedelta(seconds=8878), datetime.timedelta(seconds=544), datetime.timedelta(days=1, seconds=64620)]"
45,-Great-Scott-,0.4640013342933496,0.08380641223629937,0 days 03:01:45,0 days 19:56:42,"[datetime.timedelta(seconds=70127), datetime.timedelta(seconds=16351), datetime.timedelta(seconds=46875), datetime.timedelta(days=3, seconds=233), datetime.timedelta(seconds=27187), datetime.timedelta(seconds=13288), datetime.timedelta(seconds=145), datetime.timedelta(days=1, seconds=64062), datetime.timedelta(seconds=67885), datetime.timedelta(seconds=15691), datetime.timedelta(days=2, seconds=59664), datetime.timedelta(seconds=416), datetime.timedelta(days=1, seconds=3731), datetime.timedelta(seconds=14775)]"
46,RugBurnDogDick,0.4105498700529164,0.08559620590725293,0 days 00:47:15,3 days 01:42:53,"[datetime.timedelta(days=21, seconds=2159), datetime.timedelta(seconds=878), datetime.timedelta(seconds=649), datetime.timedelta(seconds=431), datetime.timedelta(seconds=15), datetime.timedelta(seconds=661), datetime.timedelta(seconds=107), datetime.timedelta(seconds=284), datetime.timedelta(days=7, seconds=76648), datetime.timedelta(seconds=102), datetime.timedelta(seconds=814), datetime.timedelta(seconds=134), datetime.timedelta(days=14, seconds=996), datetime.timedelta(seconds=2541)]"
47,spicycucumberz,0.6091827881297499,0.07265216761734336,0 days 02:08:44,0 days 10:43:45,"[datetime.timedelta(seconds=24042), datetime.timedelta(seconds=72082), datetime.timedelta(seconds=8938), datetime.timedelta(days=1, seconds=1065), datetime.timedelta(days=1, seconds=68098), datetime.timedelta(seconds=101), datetime.timedelta(seconds=44233), datetime.timedelta(seconds=757), datetime.timedelta(seconds=41795), datetime.timedelta(seconds=42035), datetime.timedelta(seconds=41416), datetime.timedelta(seconds=21877), datetime.timedelta(seconds=929), datetime.timedelta(seconds=588)]"
48,kingmoobot,0.5163354240492585,0.1834170755309363,0 days 01:55:56,0 days 09:59:11,"[datetime.timedelta(seconds=80051), datetime.timedelta(seconds=78052), datetime.timedelta(days=1, seconds=17462), datetime.timedelta(seconds=1719), datetime.timedelta(seconds=57964), datetime.timedelta(seconds=83), datetime.timedelta(seconds=74), datetime.timedelta(seconds=598), datetime.timedelta(days=2, seconds=1241), datetime.timedelta(seconds=80), datetime.timedelta(seconds=4932), datetime.timedelta(seconds=1419), datetime.timedelta(seconds=131), datetime.timedelta(seconds=309)]"
49,RP_Bear9,0.4054556570433258,0.0031539483849580088,0 days 06:10:25,2 days 14:08:12,"[datetime.timedelta(seconds=71943), datetime.timedelta(seconds=19127), datetime.timedelta(seconds=333), datetime.timedelta(seconds=20051), datetime.timedelta(days=2, seconds=66811), datetime.timedelta(days=5, seconds=2470), datetime.timedelta(days=1, seconds=79278), datetime.timedelta(days=4, seconds=80180), datetime.timedelta(days=2, seconds=26332), datetime.timedelta(days=11, seconds=4266), datetime.timedelta(seconds=65), datetime.timedelta(days=1, seconds=59284), datetime.timedelta(days=5, seconds=18824), datetime.timedelta(seconds=4325)]"
50,echofactory,0.3929440600311195,0.1313060353277251,0 days 08:05:14,16 days 10:11:19,"[datetime.timedelta(days=11, seconds=11938), datetime.timedelta(days=24, seconds=82865), datetime.timedelta(days=61, seconds=71642), datetime.timedelta(days=15, seconds=82997), datetime.timedelta(days=2, seconds=81590), datetime.timedelta(seconds=10709), datetime.timedelta(days=2, seconds=76227), datetime.timedelta(days=10, seconds=38309), datetime.timedelta(days=54, seconds=57973), datetime.timedelta(days=2, seconds=83478), datetime.timedelta(days=12, seconds=20690), datetime.timedelta(days=13, seconds=169), datetime.timedelta(days=6, seconds=64000), datetime.timedelta(days=10, seconds=3725)]"
51,WestPastEast,0.6885463460799354,0.13952376863453536,0 days 03:58:11,0 days 17:44:10,"[datetime.timedelta(seconds=1139), datetime.timedelta(seconds=28330), datetime.timedelta(seconds=55121), datetime.timedelta(seconds=182), datetime.timedelta(days=5, seconds=43424), datetime.timedelta(days=1, seconds=510), datetime.timedelta(seconds=38723), datetime.timedelta(seconds=4824), datetime.timedelta(seconds=27388), datetime.timedelta(seconds=7116), datetime.timedelta(seconds=3581), datetime.timedelta(seconds=53224), datetime.timedelta(seconds=24814), datetime.timedelta(days=1, seconds=727)]"
52,Shreddershane90,0.49911418201089214,0.22948800451898327,0 days 01:53:51,0 days 08:29:17,"[datetime.timedelta(seconds=84934), datetime.timedelta(seconds=2181), datetime.timedelta(seconds=2472), datetime.timedelta(seconds=182), datetime.timedelta(seconds=110), datetime.timedelta(seconds=87), datetime.timedelta(seconds=813), datetime.timedelta(seconds=6788), datetime.timedelta(seconds=53), datetime.timedelta(days=2, seconds=77655), datetime.timedelta(seconds=321), datetime.timedelta(seconds=65833), datetime.timedelta(seconds=13422), datetime.timedelta(seconds=148)]"
53,Eastern_Talk_2078,0.46639845780779166,0.03301978942860539,0 days 12:07:24,15 days 19:11:50,"[datetime.timedelta(days=56, seconds=46597), datetime.timedelta(days=39, seconds=5055), datetime.timedelta(days=34, seconds=71328), datetime.timedelta(days=4, seconds=72787), datetime.timedelta(days=3, seconds=28812), datetime.timedelta(seconds=113), datetime.timedelta(seconds=912), datetime.timedelta(seconds=77), datetime.timedelta(seconds=285), datetime.timedelta(days=10, seconds=73268), datetime.timedelta(days=3, seconds=9411), datetime.timedelta(seconds=937), datetime.timedelta(seconds=979), datetime.timedelta(days=68, seconds=52179)]"
54,Drummer_23,0.4533907650689238,0.10369426123797894,0 days 07:15:24,1 days 02:58:07,"[datetime.timedelta(days=1, seconds=75876), datetime.timedelta(seconds=11116), datetime.timedelta(seconds=284), datetime.timedelta(seconds=82090), datetime.timedelta(days=1, seconds=16777), datetime.timedelta(seconds=108), datetime.timedelta(seconds=62335), datetime.timedelta(days=3, seconds=3234), datetime.timedelta(seconds=15563), datetime.timedelta(seconds=13234), datetime.timedelta(seconds=66036), datetime.timedelta(days=1, seconds=71529), datetime.timedelta(seconds=97), datetime.timedelta(days=4, seconds=76939)]"
55,Tasty-Flamingo-6592,0.31735415020273794,0.08843700789813218,7 days 06:47:22,50 days 20:54:22,"[datetime.timedelta(days=12, seconds=82959), datetime.timedelta(days=126, seconds=7714), datetime.timedelta(days=67, seconds=25517), datetime.timedelta(days=18, seconds=3812), datetime.timedelta(days=36, seconds=51798), datetime.timedelta(days=44, seconds=20571)]"
56,Zevvion,0.681923056260075,0.004078377791059514,0 days 03:08:06,0 days 01:08:54,"[datetime.timedelta(seconds=54), datetime.timedelta(seconds=367), datetime.timedelta(seconds=44952), datetime.timedelta(seconds=3214), datetime.timedelta(seconds=2380), datetime.timedelta(seconds=399), datetime.timedelta(seconds=5034), datetime.timedelta(seconds=93), datetime.timedelta(seconds=121), datetime.timedelta(seconds=280), datetime.timedelta(seconds=654), datetime.timedelta(seconds=88), datetime.timedelta(seconds=137), datetime.timedelta(seconds=102)]"
57,bear_2167,0.5810786246962012,0.009740693320054561,0 days 03:03:10,12 days 02:58:41,"[datetime.timedelta(days=25, seconds=76439), datetime.timedelta(days=10, seconds=82195), datetime.timedelta(days=12, seconds=24672), datetime.timedelta(seconds=42581), datetime.timedelta(days=54, seconds=8196), datetime.timedelta(seconds=30939), datetime.timedelta(days=8, seconds=46673), datetime.timedelta(days=27, seconds=37388), datetime.timedelta(seconds=548), datetime.timedelta(seconds=44989), datetime.timedelta(seconds=25420), datetime.timedelta(days=28, seconds=18317), datetime.timedelta(seconds=56227), datetime.timedelta(seconds=1116)]"
58,CaptainKompromat,0.6567006375501454,0.22142881657540178,0 days 04:03:10,14 days 02:44:13,"[datetime.timedelta(days=163, seconds=18525), datetime.timedelta(days=20, seconds=28649), datetime.timedelta(seconds=203), datetime.timedelta(seconds=71), datetime.timedelta(seconds=898), datetime.timedelta(days=1, seconds=3433), datetime.timedelta(days=6, seconds=1984), datetime.timedelta(days=6, seconds=79237), datetime.timedelta(seconds=214), datetime.timedelta(seconds=3606), datetime.timedelta(seconds=190), datetime.timedelta(seconds=237), datetime.timedelta(seconds=150), datetime.timedelta(seconds=544)]"
59,HotMachine9,0.5350833058757339,0.29050277565450716,0 days 04:38:20,0 days 15:18:18,"[datetime.timedelta(seconds=81), datetime.timedelta(days=1, seconds=13643), datetime.timedelta(seconds=48086), datetime.timedelta(seconds=20446), datetime.timedelta(days=3, seconds=65989), datetime.timedelta(seconds=2745), datetime.timedelta(seconds=1267), datetime.timedelta(days=1, seconds=4820), datetime.timedelta(seconds=7802), datetime.timedelta(seconds=82728), datetime.timedelta(seconds=1989), datetime.timedelta(seconds=9842), datetime.timedelta(seconds=68073), datetime.timedelta(seconds=11867)]"
60,XedricDeCalb,0.49828057997696973,0.05135521390863384,0 days 06:08:53,32 days 20:58:19,"[datetime.timedelta(days=189, seconds=6570), datetime.timedelta(days=27, seconds=15963), datetime.timedelta(days=55, seconds=48635), datetime.timedelta(days=47, seconds=13893), datetime.timedelta(days=8, seconds=10204), datetime.timedelta(days=4, seconds=78018), datetime.timedelta(days=13, seconds=65198), datetime.timedelta(days=15, seconds=3931), datetime.timedelta(days=2, seconds=30268), datetime.timedelta(days=23, seconds=3551), datetime.timedelta(days=60, seconds=40041), datetime.timedelta(days=10, seconds=35172), datetime.timedelta(days=1, seconds=80439), datetime.timedelta(days=1, seconds=20303)]"
61,madmax435,0.5670133724130838,0.049858274586343516,0 days 07:18:22,7 days 18:28:18,"[datetime.timedelta(seconds=1200), datetime.timedelta(days=2, seconds=75319), datetime.timedelta(days=1, seconds=5962), datetime.timedelta(days=8, seconds=81483), datetime.timedelta(days=6, seconds=74626), datetime.timedelta(days=8, seconds=8245), datetime.timedelta(days=18, seconds=13206), datetime.timedelta(days=28, seconds=62946), datetime.timedelta(days=14, seconds=81842), datetime.timedelta(seconds=6183), datetime.timedelta(days=13, seconds=2640), datetime.timedelta(days=5, seconds=22243), datetime.timedelta(seconds=57508), datetime.timedelta(seconds=5572)]"
62,ChapitoDito,0.545137962169479,0.16594113146032516,0 days 03:37:26,0 days 07:43:06,"[datetime.timedelta(seconds=33557), datetime.timedelta(seconds=10072), datetime.timedelta(seconds=866), datetime.timedelta(seconds=2703), datetime.timedelta(seconds=11971), datetime.timedelta(seconds=60531), datetime.timedelta(seconds=7380), datetime.timedelta(seconds=48156), datetime.timedelta(seconds=33312), datetime.timedelta(seconds=22342), datetime.timedelta(seconds=72631), datetime.timedelta(seconds=13648), datetime.timedelta(seconds=564), datetime.timedelta(seconds=71270)]"
63,blay12,0.6456906427327723,0.06957278142217546,0 days 03:49:45,0 days 05:38:46,"[datetime.timedelta(seconds=8954), datetime.timedelta(seconds=621), datetime.timedelta(seconds=637), datetime.timedelta(seconds=1918), datetime.timedelta(days=1, seconds=23848), datetime.timedelta(seconds=7771), datetime.timedelta(seconds=1258), datetime.timedelta(seconds=2102), datetime.timedelta(seconds=6881), datetime.timedelta(seconds=1799), datetime.timedelta(seconds=80938), datetime.timedelta(seconds=53307), datetime.timedelta(seconds=6587), datetime.timedelta(seconds=1545)]"
64,Mav986,0.5607610327298911,0.022262860842359563,0 days 09:43:59,0 days 03:14:01,"[datetime.timedelta(seconds=14224), datetime.timedelta(seconds=10245), datetime.timedelta(seconds=52), datetime.timedelta(seconds=56206), datetime.timedelta(seconds=13071), datetime.timedelta(seconds=13678), datetime.timedelta(seconds=4155), datetime.timedelta(seconds=2008), datetime.timedelta(seconds=102), datetime.timedelta(seconds=669), datetime.timedelta(seconds=534), datetime.timedelta(seconds=41845), datetime.timedelta(seconds=5867), datetime.timedelta(seconds=316)]"
65,YugeFrigginGoy,0.37758440280758654,0.37146513190042846,0 days 05:28:49,0 days 03:21:23,"[datetime.timedelta(seconds=3143), datetime.timedelta(seconds=11711), datetime.timedelta(seconds=368), datetime.timedelta(seconds=1484), datetime.timedelta(seconds=662), datetime.timedelta(seconds=10148), datetime.timedelta(seconds=8215), datetime.timedelta(seconds=729), datetime.timedelta(seconds=93), datetime.timedelta(seconds=70455), datetime.timedelta(seconds=7756), datetime.timedelta(seconds=8020), datetime.timedelta(seconds=46177), datetime.timedelta(seconds=196)]"
66,Rhondabobonda20,0.6959665602400154,0.05080204193557923,0 days 04:17:16,11 days 03:42:58,"[datetime.timedelta(seconds=376), datetime.timedelta(days=142, seconds=76129), datetime.timedelta(days=1, seconds=1792), datetime.timedelta(seconds=86), datetime.timedelta(days=1, seconds=1880), datetime.timedelta(days=3, seconds=40872), datetime.timedelta(seconds=51473), datetime.timedelta(seconds=80068), datetime.timedelta(seconds=564), datetime.timedelta(days=4, seconds=77488), datetime.timedelta(seconds=2381), datetime.timedelta(days=1, seconds=24540), datetime.timedelta(seconds=531), datetime.timedelta(seconds=1910)]"
67,The42ndDuck,0.7939422316695574,0.2005370330919201,0 days 07:05:00,2 days 23:17:40,"[datetime.timedelta(seconds=42708), datetime.timedelta(seconds=44339), datetime.timedelta(seconds=99), datetime.timedelta(seconds=188), datetime.timedelta(days=5, seconds=25893), datetime.timedelta(seconds=483), datetime.timedelta(seconds=920), datetime.timedelta(days=30, seconds=58065), datetime.timedelta(seconds=24997), datetime.timedelta(days=2, seconds=37812), datetime.timedelta(seconds=81334), datetime.timedelta(seconds=31653), datetime.timedelta(seconds=47631), datetime.timedelta(seconds=315)]"
68,AdOrganic3138,0.519456586672785,0.046762630273588,6 days 13:48:34,3 days 21:54:26,"[datetime.timedelta(days=2, seconds=67940), datetime.timedelta(days=1, seconds=17609), datetime.timedelta(days=14, seconds=7100), datetime.timedelta(days=20, seconds=22451), datetime.timedelta(days=3, seconds=39982), datetime.timedelta(seconds=12246), datetime.timedelta(days=5, seconds=77443), datetime.timedelta(days=3, seconds=17108), datetime.timedelta(days=1, seconds=1005), datetime.timedelta(seconds=158), datetime.timedelta(days=1, seconds=21933), datetime.timedelta(seconds=44126), datetime.timedelta(seconds=282), datetime.timedelta(seconds=83543)]"
69,tissiboi,0.44801571371726273,0.04760084801431124,0 days 03:28:11,16 days 07:20:07,"[datetime.timedelta(seconds=3368), datetime.timedelta(seconds=32), datetime.timedelta(days=20, seconds=10329), datetime.timedelta(days=8, seconds=18716), datetime.timedelta(days=132, seconds=83127), datetime.timedelta(days=7, seconds=1742), datetime.timedelta(days=13, seconds=50759), datetime.timedelta(seconds=15915), datetime.timedelta(seconds=4270), datetime.timedelta(days=35, seconds=5776), datetime.timedelta(seconds=86), datetime.timedelta(seconds=21), datetime.timedelta(days=1, seconds=17678), datetime.timedelta(days=9, seconds=71477)]"
70,blindreefer,0.6202687350988307,0.3419791215836691,0 days 03:23:48,0 days 07:15:33,"[datetime.timedelta(days=1, seconds=20411), datetime.timedelta(days=1, seconds=44979), datetime.timedelta(seconds=19875), datetime.timedelta(seconds=13207), datetime.timedelta(seconds=10547), datetime.timedelta(seconds=30330), datetime.timedelta(seconds=32290), datetime.timedelta(seconds=1266), datetime.timedelta(seconds=2107), datetime.timedelta(seconds=170), datetime.timedelta(seconds=6973), datetime.timedelta(seconds=407), datetime.timedelta(seconds=10040), datetime.timedelta(seconds=456)]"
71,Karnivoris,0.6016884006445258,0.12192714138654992,0 days 09:11:14,0 days 12:39:21,"[datetime.timedelta(seconds=10629), datetime.timedelta(seconds=3708), datetime.timedelta(seconds=1925), datetime.timedelta(days=1, seconds=85115), datetime.timedelta(seconds=82992), datetime.timedelta(seconds=3456), datetime.timedelta(seconds=10629), datetime.timedelta(seconds=28517), datetime.timedelta(seconds=71122), datetime.timedelta(seconds=402), datetime.timedelta(seconds=14972), datetime.timedelta(days=1, seconds=48078), datetime.timedelta(seconds=77270), datetime.timedelta(seconds=26234)]"
72,SimplePerson326,0.5094060390324971,0.019421463665397216,1 days 19:18:18,2 days 03:07:11,"[datetime.timedelta(days=2, seconds=12591), datetime.timedelta(seconds=84), datetime.timedelta(days=7, seconds=84814), datetime.timedelta(days=11, seconds=71423), datetime.timedelta(seconds=14777), datetime.timedelta(seconds=490), datetime.timedelta(days=1, seconds=83088), datetime.timedelta(seconds=52075), datetime.timedelta(seconds=37840), datetime.timedelta(seconds=126), datetime.timedelta(seconds=86294), datetime.timedelta(seconds=81), datetime.timedelta(days=3, seconds=59084), datetime.timedelta(seconds=71)]"
73,WeedInTheKoolaid,0.5378886023307821,0.09465264692747345,0 days 06:14:58,1 days 06:08:10,"[datetime.timedelta(days=2, seconds=12196), datetime.timedelta(days=9, seconds=36300), datetime.timedelta(seconds=47499), datetime.timedelta(seconds=38273), datetime.timedelta(seconds=9569), datetime.timedelta(seconds=1393), datetime.timedelta(seconds=499), datetime.timedelta(seconds=42022), datetime.timedelta(seconds=45463), datetime.timedelta(seconds=77804), datetime.timedelta(seconds=8063), datetime.timedelta(seconds=76440), datetime.timedelta(seconds=144), datetime.timedelta(days=1, seconds=86394)]"
74,OilyBuilding,0.32798826058619635,0.06944414265453816,7 days 04:46:39,8 days 07:22:04,"[datetime.timedelta(days=17, seconds=1287), datetime.timedelta(days=5, seconds=25613), datetime.timedelta(seconds=55081), datetime.timedelta(days=2, seconds=44204), datetime.timedelta(days=10, seconds=56648), datetime.timedelta(days=18, seconds=77801), datetime.timedelta(days=8, seconds=13592), datetime.timedelta(days=25, seconds=76595), datetime.timedelta(days=17, seconds=86330), datetime.timedelta(days=2, seconds=6958), datetime.timedelta(days=1, seconds=80010), datetime.timedelta(days=2, seconds=31590), datetime.timedelta(days=2, seconds=52620), datetime.timedelta(seconds=22200)]"
